brand,server_name,server_url,server_model,product_name,server_type,processor,memory,storage,networking,expansion,compatibility,important_configuration_notes,specifications_json,parts_found,status
Kingston,ABIT- KV7 Motherboard,https://www.kingston.com/en/memory/search/model/16549/abit-kv7-motherboard,KV7 Motherboard,ABIT - KV7 Motherboard,Motherboard,"[""AMD Athlon XP VIA Apollo KT600""]",Standard: 0 MB (Removable); Maximum: 2 GB using 400MHz or 333MHz DDR modules / 3 GB using 266MHz DDR modules,Bus Architecture: SSD - SATA 3.5-inch,,"[""3 Socket(s)""]",Using 400MHz or 333MHz DDR modules:: Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.; Using 266MHz DDR modules:: Virtually any configuration up to 3GB can be reached using any combination of Kingston's 512MB and 1GB modules.,,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB using 400MHz or 333MHz DDR modules / 3 GB using 266MHz DDR modules""}, ""Storage"": {""Bus Architecture"": ""SSD - SATA 3.5-inch""}, ""Expansions"": {""Details"": [""3 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon XP VIA Apollo KT600""]}, ""Upgrade Path"": {""Using 400MHz or 333MHz DDR modules:"": ""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules."", ""Using 266MHz DDR modules:"": ""Virtually any configuration up to 3GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}}",48,extracted
Kingston,ABIT- AN8-V Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/22716/abit-an8-v-motherboard,AN8-V Motherboard,ABIT - AN8-V Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]",Standard: 0 MB (Removable); Maximum: 2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",Using 333MHz DDR Modules:: Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.,,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]}, ""Upgrade Path"": {""Using 333MHz DDR Modules:"": ""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}}",20,extracted
Kingston,ABIT- A-N68SV Motherboard,https://www.kingston.com/en/memory/search/model/42687/abit-a-n68sv-motherboard,A-N68SV Motherboard,ABIT - A-N68SV Motherboard,Motherboard,"[""AMD Opteron (AM2) Nvidia GeForce 7025""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: USB 2.0/3.x Type-A / SSD - SATA 2.5-inch 9.5mm,,"[""2 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB, 1GB or 2GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", "".""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""USB 2.0/3.x Type-A / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Opteron (AM2) Nvidia GeForce 7025""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB, 1GB or 2GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", "".""]}}",81,extracted
Kingston,ABIT- AL8 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/24052/abit-al8-motherboard,AL8 Motherboard,ABIT - AL8 Motherboard,Motherboard,"[""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules or kits.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules or kits.""]}}",12,extracted
Kingston,ABIT- AN8-3rd Eye Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/22717/abit-an8-3rd-eye-motherboard,AN8-3rd Eye Motherboard,ABIT - AN8-3rd Eye Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]",Standard: 0 MB (Removable); Maximum: 2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",Using 333MHz DDR Modules:: Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.,,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]}, ""Upgrade Path"": {""Using 333MHz DDR Modules:"": ""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}}",20,extracted
Kingston,ABIT- KA7-100 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/10139/abit-ka7-100-motherboard,KA7-100 Motherboard,ABIT - KA7-100 Motherboard,Motherboard,"[""AMD Athlon (N/A)""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / ISA / PCI,,"[""4 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 256 and 512MB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / ISA / PCI""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon (N/A)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 256 and 512MB modules.""]}}",8,extracted
Kingston,ABIT- I-N73HD Motherboard,https://www.kingston.com/en/memory/search/model/42704/abit-i-n73hd-motherboard,I-N73HD Motherboard,ABIT - I-N73HD Motherboard,Motherboard,"[""Intel Core 2 Duo Nvidia GeForce 7100"", ""Intel Core 2 Extreme Nvidia GeForce 7100"", ""Intel Core 2 Quad Nvidia GeForce 7100"", ""Intel Pentium Dual Core Nvidia GeForce 7100""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm,,"[""2 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 1 and 2GB modules or kits.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Core 2 Duo Nvidia GeForce 7100"", ""Intel Core 2 Extreme Nvidia GeForce 7100"", ""Intel Core 2 Quad Nvidia GeForce 7100"", ""Intel Pentium Dual Core Nvidia GeForce 7100""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 1 and 2GB modules or kits.""]}}",43,extracted
Kingston,ABIT- SI-Ns60 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/19488/abit-si-ns60-motherboard,SI-Ns60 Motherboard,ABIT - SI-Ns60 Motherboard,Motherboard,"[""Intel Pentium 4 Intel 845GV""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 845GV""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",8,extracted
Kingston,ABIT- SI-2Ps Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/19629/abit-si-2ps-motherboard,SI-2Ps Motherboard,ABIT - SI-2Ps Motherboard,Motherboard,"[""Intel Xeon Intel E7501 (Plumas-533)""]",Standard: 0 MB (Removable); Maximum: 8 GB,Bus Architecture: PCI,,"[""4 Socket(s)""]","[""Virtually any configuration up to 8GB can be reached using Kingston's 1 and 2GB modules IN PAIRS.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""8 GB""}, ""Storage"": {""Bus Architecture"": ""PCI""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Xeon Intel E7501 (Plumas-533)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 8GB can be reached using Kingston's 1 and 2GB modules IN PAIRS.""]}}",5,extracted
Kingston,ABIT- GD8-MV Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/22712/abit-gd8-mv-motherboard,GD8-MV Motherboard,ABIT - GD8-MV Motherboard,Motherboard,"[""Intel Celeron D Intel 915G"", ""Intel Pentium 4 Intel 915G""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Celeron D Intel 915G"", ""Intel Pentium 4 Intel 915G""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",16,extracted
Kingston,ABIT- KN8 Ultra Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/25198/abit-kn8-ultra-motherboard,KN8 Ultra Motherboard,ABIT - KN8 Ultra Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4"", ""AMD Athlon 64 X2 Nvidia nForce4""]",Standard: 0 MB (Removable); Maximum: 2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",,"[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB with current Kingston 400MHz DDR modules / 4 GB with release of 1GB single rank 400MHz module""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4"", ""AMD Athlon 64 X2 Nvidia nForce4""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""This motherboard only supports 4 ranks of DDR400 memory. If two double-ranked DIMMs are used, the 3rd and 4th sockets are disabled.""]}}",7,extracted
Kingston,ABIT- GD8-M Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/22710/abit-gd8-m-motherboard,GD8-M Motherboard,ABIT - GD8-M Motherboard,Motherboard,"[""Intel Celeron D Intel 915G"", ""Intel Pentium 4 Intel 915G""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Celeron D Intel 915G"", ""Intel Pentium 4 Intel 915G""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",16,extracted
Kingston,ABIT- Fatal1ty AN8 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/19487/abit-fatal1ty-an8-motherboard,Fatal1ty AN8 Motherboard,ABIT - Fatal1ty AN8 Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]",Standard: 0 MB (Removable); Maximum: 2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules,Bus Architecture: PCI / PCI Express,,"[""4 Socket(s)""]",Using 333MHz DDR Modules:: Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.,,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB using 400MHz DDR modules / 4 GB using 333MHz or 266MHz DDR modules""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce4 Ultra"", ""AMD Athlon 64 FX (939-pin) Nvidia nForce4 Ultra""]}, ""Upgrade Path"": {""Using 333MHz DDR Modules:"": ""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}}",20,extracted
Kingston,ABIT- AG8-V Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/19628/abit-ag8-v-motherboard,AG8-V Motherboard,ABIT - AG8-V Motherboard,Motherboard,"[""Intel Pentium 4 Intel 915P""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI Express,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI Express""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 915P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]}}",16,extracted
Kingston,ABIT- BD7III Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/17155/abit-bd7iii-motherboard,BD7III Motherboard,ABIT - BD7III Motherboard,Motherboard,"[""Intel Pentium 4 Intel 845E""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 845E""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",4,extracted
Kingston,ABIT- TH7/TH7-RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/10777/abit-th7-th7-raid-motherboard,TH7/TH7-RAID Motherboard,ABIT - TH7/TH7-RAID Motherboard,Motherboard,"[""Intel Pentium 4 Intel 850""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using Kingston's 512MB modules IN PAIRS.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 850""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using Kingston's 512MB modules IN PAIRS.""]}}",7,extracted
Kingston,ABIT- BF6 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/9780/abit-bf6-motherboard,BF6 Motherboard,ABIT - BF6 Motherboard,Motherboard,"[""Intel Pentium III (N/A)""]",Standard: 0 MB (Removable); Maximum: 768 MB,Bus Architecture: AGP / ISA / PCI,,"[""3 Socket(s)""]","[""Virtually any configuration up to 768MB can be reached using Kingston's 256MB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""768 MB""}, ""Storage"": {""Bus Architecture"": ""AGP / ISA / PCI""}, ""Expansions"": {""Details"": [""3 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium III (N/A)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 768MB can be reached using Kingston's 256MB modules.""]}}",6,extracted
Kingston,ABIT- BE6-II Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/9792/abit-be6-ii-motherboard,BE6-II Motherboard,ABIT - BE6-II Motherboard,Motherboard,"[""Intel Pentium III (N/A)""]",Standard: 0 MB (Removable); Maximum: 768 MB,Bus Architecture: AGP / ISA / PCI,,"[""3 Socket(s)""]","[""Virtually any configuration up to 768MB can be reached using Kingston's 256MB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""768 MB""}, ""Storage"": {""Bus Architecture"": ""AGP / ISA / PCI""}, ""Expansions"": {""Details"": [""3 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium III (N/A)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 768MB can be reached using Kingston's 256MB modules.""]}}",6,extracted
Kingston,ABIT- AW8D Motherboard,https://www.kingston.com/en/memory/search/model/29919/abit-aw8d-motherboard,AW8D Motherboard,ABIT - AW8D Motherboard,Motherboard,"[""Intel Pentium 4 Intel 975X""]",Standard: 0 MB (Removable); Maximum: 8 GB,Bus Architecture: PCI Express / SSD - SATA 2.5-inch 9.5mm,,"[""4 Socket(s)""]","[""Any combination of Kingston's 512MB, 1 and 2GB modules can be installed to reach configurations up to 8GB.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""8 GB""}, ""Storage"": {""Bus Architecture"": ""PCI Express / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 975X""]}, ""Upgrade Path"": {""Details"": [""Any combination of Kingston's 512MB, 1 and 2GB modules can be installed to reach configurations up to 8GB.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]}}",50,extracted
